"TIMESTAMP","RECORD","batt_volt_Min","Anonymous1_Avg","Ta_Avg","RH_Avg","DP_Avg","P_Tot","AWS","SDWS","WndSpd_raw_Max","RWS","WD","SDWD","PPFD_Avg","SWin_Avg","SWin_Std","SWout_Avg","LWin_meas_Avg","LWout_meas_Avg","NR01_tK_Avg","NR01_tC_Avg","SWn_Avg","LWn_Avg","Albedo_Avg","Rg_Avg","Rr_Avg","Rn_Avg","LWin_Avg","LWout_Avg","NR01_heat_Avg","Tsky_Avg","Tsrf_Avg","SHF_avg_Avg","SWC_avg_10cm_Avg","SWC_avg_20cm_Avg","SWC_avg_50cm_Avg","Ts_avg_10cm_Avg","Ts_avg_20cm_Avg","Ts_avg_50cm_Avg","SHF_Avg(1)","SHF_Avg(2)","SHF_Avg(3)","SWC_10cm_1_Avg","SWC_10cm_2_Avg","SWC_10cm_3_Avg","SWC_20cm_1_Avg","SWC_20cm_2_Avg","SWC_20cm_3_Avg","SWC_50cm_1_Avg","SWC_50cm_2_Avg","SWC_50cm_3_Avg","Ts_10cm_1_Avg","Ts_10cm_2_Avg","Ts_10cm_3_Avg","Ts_20cm_1_Avg","Ts_20cm_2_Avg","Ts_20cm_3_Avg","Ts_50cm_1_Avg","Ts_50cm_2_Avg","Ts_50cm_3_Avg","CO2dry_Avg","H20dry_Avg","SigStrgthAvg_Min","Tin_7200_Avg"
"TS","RN","","","C","%","C","mm","m/s","m/s","m/s","m/s","deg","deg","umol+1m-2s-1","W+1m-2","W+1m-2","W+1m-2","W+1m-2","W+1m-2","k","C","W+1m-2","W+1m-2","","W+1m-2","W+1m-2","W+1m-2","W+1m-2","W+1m-2","","C","C","","","","","","","","W+1m-2","W+1m-2","W+1m-2","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","C","C","C","C","C","C","C","C","C","umol+1mol-1","mmol+1mol-1","","C"
"","","Min","Avg","Avg","Avg","Avg","Tot","Smp","Std","Max","Smp","Smp","Smp","Avg","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Min","Avg"
"2013-08-20 00:30:00",3973,12.23,162.8,18.02397,50.64294,7.643732,0,1.877301,0.3065129,2.731475,1.853612,35.06027,9.098786,0.2951071,-2.917759,0.4738555,0.2022888,-62.82925,-10.34402,290.4483,17.29832,-3.120048,-52.48523,-0.09655292,-65.747,-10.14173,-55.60528,340.6859,393.1711,0,5.263841,15.41821,-10.10306,0.2596841,0.318983,0.2841552,21.69104,21.50473,19.40182,-7.035189,-12.81238,-10.46162,0.2828089,0.1859839,0.3102594,0.3176528,0.2996239,0.3396722,0.2806311,0.2894655,0.2823689,22.51038,21.35145,21.21128,22.09462,21.05625,21.36333,19.95962,19.00055,19.2453,341.8548,16.94424,54.33164,17.93632
"2013-08-20 01:00:00",3974,12.2,161.2,17.78552,51.54212,7.685297,0,1.952783,0.3144482,3.054197,1.940054,26.62601,6.539618,0.2648708,-2.39173,0.2176357,0.7968059,-57.90031,-7.281657,290.1495,16.99956,-3.188536,-50.61866,-0.3478099,-60.29205,-6.484851,-53.80719,343.956,394.5746,0,5.926439,15.67579,-10.69782,0.2594348,0.3189126,0.2841509,21.48905,21.45021,19.40815,-7.935459,-13.30123,-10.85677,0.2825761,0.1858083,0.30992,0.3176761,0.29939,0.3396717,0.2806306,0.2894578,0.2823644,22.31268,21.17233,20.98213,22.04406,21.0096,21.29697,19.96488,19.00766,19.2519,341.3743,16.98014,54.29993,17.69235
"2013-08-20 01:30:00",3975,12.2,160.1,17.32561,53.87714,7.90926,0,1.800036,0.2225506,2.971806,1.792117,23.54047,5.372651,0.3120939,-2.803746,0.53944,0.4861859,-61.23722,-8.138642,289.7841,16.63413,-3.289932,-53.09857,-0.1989656,-64.04096,-7.652457,-56.3885,338.5992,391.6978,0,4.823289,15.14742,-11.22349,0.2590935,0.3188767,0.2841391,21.29723,21.39032,19.41558,-8.742689,-13.7481,-11.17969,0.2822983,0.1854661,0.3095161,0.3177022,0.299355,0.3395728,0.2806155,0.28945,0.2823517,22.12136,21.00413,20.76619,21.98811,20.95431,21.22855,19.97437,19.01315,19.25921,343.972,17.19122,54.25986,17.27179
"2013-08-20 02:00:00",3976,12.2,157.4,17.01424,54.78964,7.867219,0,2.020237,0.3702086,3.107091,2.003565,23.74127,7.358518,0.3021434,-2.821909,0.4453144,1.088278,-66.7446,-6.405739,289.3787,16.22871,-3.910187,-60.33886,-0.4167544,-69.56651,-5.317461,-64.24905,330.8583,391.1971,0,3.233434,15.05574,-11.68411,0.2588305,0.318862,0.2841313,21.11693,21.3258,19.42289,-9.411973,-14.15808,-11.48227,0.2819783,0.1852561,0.3092572,0.3177305,0.2993778,0.3394778,0.2806095,0.28944,0.2823444,21.94007,20.84646,20.56426,21.92739,20.89633,21.15368,19.98303,19.02032,19.26533,345.1798,17.16612,54.23569,16.87781
"2013-08-20 02:30:00",3977,12.19,154.6,16.64923,56.12367,7.879369,0,1.969178,0.3584646,3.366135,1.945386,31.87976,8.903385,0.288857,-3.511531,0.5086916,0.7238201,-77.99232,-8.771882,288.9703,15.8203,-4.235351,-69.22044,-0.2336335,-81.50386,-8.048062,-73.4558,317.3717,386.5921,0,0.3685447,14.20324,-12.30346,0.2585544,0.31875,0.2841209,20.94398,21.25739,19.43209,-10.06674,-14.85678,-11.98686,0.2817078,0.1847944,0.3091611,0.3177628,0.2991522,0.339335,0.2805905,0.289435,0.2823372,21.76754,20.69676,20.36763,21.86219,20.8319,21.0781,19.99305,19.02929,19.27392,346.8507,17.18176,54.19397,16.45067
"2013-08-20 03:00:00",3978,12.16,149.8,16.56564,57.20909,8.081791,0,1.788844,0.3044932,2.691991,1.769168,24.79083,8.495112,0.3003114,-3.010893,0.3872958,1.080463,-70.17163,-8.168527,288.8171,15.66715,-4.091356,-62.00311,-0.3821889,-73.18253,-7.088064,-66.09446,324.3539,386.357,0,1.858456,14.15992,-13.05356,0.2582957,0.318667,0.2841678,20.77066,21.18759,19.44027,-10.75107,-15.73757,-12.67204,0.2815094,0.1844783,0.3088994,0.317795,0.2990055,0.3392006,0.2805939,0.2895744,0.282335,21.5949,20.55045,20.16664,21.79481,20.7687,20.99925,20.0016,19.03757,19.28162,346.387,17.38809,54.14952,16.36418
"2013-08-20 03:30:00",3979,12.16,146.2,16.68564,56.39492,7.983971,0,1.600259,0.3901936,3.553821,1.571382,39.15466,10.88094,0.3479093,-2.934226,0.5015448,1.159025,-75.79609,-10.20094,288.6665,15.51649,-4.093251,-65.59515,-0.4412346,-78.73031,-9.041912,-69.6884,317.907,383.5022,0,0.4856264,13.62779,-13.79833,0.2579991,0.318497,0.2842042,20.59984,21.11568,19.44937,-11.51112,-16.60475,-13.27912,0.2812389,0.1842361,0.3085222,0.3175578,0.2988578,0.3390755,0.2805678,0.2897233,0.2823217,21.42631,20.40467,19.96853,21.72383,20.7052,20.91802,20.01065,19.04632,19.29113,346.0473,17.28099,54.14671,16.37185
"2013-08-20 04:00:00",3980,12.12,143.9,16.32909,58.9366,8.297132,0,1.757595,0.271823,2.593165,1.745723,30.52759,6.656997,0.3044,-2.342281,0.4125329,0.7300807,-56.19702,-7.248821,288.6793,15.52928,-3.072361,-48.94819,-0.3779626,-58.5393,-6.51874,-52.02056,337.5758,386.524,0,4.624167,14.19122,-14.50384,0.2577272,0.318432,0.2842702,20.43063,21.04166,19.45739,-12.24327,-17.4712,-13.79706,0.2809633,0.1840261,0.3081922,0.31761,0.2988044,0.3388817,0.28056,0.2897139,0.2825367,21.25988,20.25854,19.77349,21.64988,20.63801,20.8371,20.02062,19.0527,19.29885,347.1833,17.58669,54.09308,16.22817
"2013-08-20 04:30:00",3981,12.12,145.5,16.75413,57.83008,8.408429,0,1.606419,0.3077189,2.680726,1.569298,34.54709,12.31315,0.2486685,-1.868825,0.9196637,0.8305509,-47.51554,-5.701959,289.1358,15.98585,-2.699376,-41.81359,-1.378319,-49.38437,-4.871409,-44.51296,348.7551,390.5687,0,6.895298,14.93978,-14.75665,0.2574167,0.3183129,0.2843617,20.26678,20.96492,19.46725,-12.8711,-17.60378,-13.79508,0.28063,0.1838461,0.3077739,0.3175428,0.2986139,0.3387822,0.2807589,0.2897078,0.2826183,21.09363,20.11644,19.59029,21.57344,20.56799,20.75334,20.03211,19.06221,19.30743,346.6637,17.68631,54.0845,16.63397
"2013-08-20 05:00:00",3982,12.1,148.7,16.58214,59.35764,8.639704,0,1.43168,0.2780879,2.126628,1.373698,31.28448,16.30079,0.234654,-0.9424589,0.6211116,0.7835495,-30.55587,-3.637346,288.9914,15.8414,-1.726008,-26.91852,1.219061,-31.49833,-2.853797,-28.64453,364.9233,391.8419,0,10.08629,15.17427,-14.46734,0.2572261,0.3181591,0.2843926,20.1173,20.88784,19.47402,-13.14128,-16.99602,-13.26471,0.2803372,0.1839272,0.3074139,0.3174211,0.298435,0.3386211,0.2808628,0.2897033,0.2826116,20.93749,19.97861,19.4358,21.49595,20.49848,20.66909,20.03928,19.06762,19.31516,349.7317,17.89574,54.053,16.57949
"2013-08-20 05:30:00",3983,12.1,152.7,16.50254,60.72448,8.905061,0,1.393249,0.375945,2.252596,1.377769,27.13455,8.537955,0.2737539,-1.07473,0.2116727,0.4581201,-24.75612,-2.587919,289.1827,16.03276,-1.532851,-22.1682,-0.4823321,-25.83084,-2.129799,-23.70105,371.7708,393.939,0,11.4093,15.55972,-13.88814,0.2569793,0.3180635,0.2843863,19.98505,20.81017,19.48166,-13.09417,-16.11437,-12.45587,0.2800667,0.1837983,0.3070728,0.3173494,0.2983539,0.3384872,0.2808578,0.2896917,0.2826094,20.79045,19.85299,19.31171,21.41682,20.42809,20.58561,20.04864,19.07506,19.32126,352.2247,18.15932,54.03462,16.60438
"2013-08-20 06:00:00",3984,12.09,156.3,16.45614,60.66829,8.847425,0,1.419162,0.3301542,2.404969,1.384582,34.57755,12.64404,0.2700251,-1.126525,0.2322023,0.4501702,-25.38957,-2.058974,289.1883,16.03835,-1.576696,-23.33059,-0.4567376,-26.51609,-1.608804,-24.90729,371.168,394.4986,0,11.29394,15.66221,-13.12211,0.2567366,0.3179107,0.2843765,19.87453,20.73369,19.4878,-12.7828,-15.05543,-11.52811,0.2797883,0.1837594,0.3066622,0.3172306,0.2981161,0.3383856,0.2808366,0.2896911,0.2826017,20.66117,19.74332,19.21911,21.33862,20.35754,20.50492,20.05444,19.08212,19.32685,353.2771,18.10695,54.02118,16.55238
"2013-08-20 06:30:00",3985,12.07,158.2,16.34628,61.32404,8.9025,0,1.456301,0.3062612,2.531272,1.421436,33.39169,12.53303,2.256263,-0.5125429,0.8103321,0.5167035,-34.92688,-3.318158,289.0359,15.8859,-1.029246,-31.60872,0.5152162,-35.43942,-2.801454,-32.63797,360.7954,392.4041,0,9.276205,15.27779,-12.4665,0.2564593,0.3177924,0.2843728,19.782,20.65822,19.4947,-12.35119,-14.21776,-10.83054,0.27953,0.1835705,0.3062772,0.3171206,0.2980078,0.3382489,0.280835,0.2896761,0.2826072,20.54775,19.65064,19.14762,21.26196,20.28746,20.42524,20.06244,19.08885,19.3328,355.2687,18.14627,53.99957,16.41038
"2013-08-20 07:00:00",3986,12.06,157.8,16.49927,60.59893,8.871466,0,1.632861,0.4333078,2.783082,1.586514,38.88617,13.64655,21.04452,8.866863,5.268385,2.36926,-44.44733,-2.936472,289.051,15.90105,6.497603,-41.51086,0.3529367,-35.58047,-0.567212,-35.01326,351.3578,392.8686,0,7.416715,15.36334,-12.10118,0.2562302,0.3176642,0.2843687,19.69905,20.58379,19.49863,-11.96997,-13.79993,-10.53365,0.2792783,0.1833894,0.3060228,0.3170455,0.2978783,0.3380689,0.2808361,0.28968,0.28259,20.4474,19.56739,19.08237,21.1839,20.2191,20.34836,20.06395,19.09254,19.33941,352.7098,18.13206,53.99367,16.49166
"2013-08-20 07:30:00",3987,12.06,158.1,16.43622,62.62241,9.297662,0,1.474029,0.3046776,2.259505,1.447578,23.86761,10.85044,60.31077,30.84262,6.725127,5.713605,-39.14947,-1.236246,289.229,16.07899,25.12902,-37.91322,0.1870973,-8.306842,4.477358,-12.7842,357.631,395.5442,0,8.663568,15.85332,-11.95413,0.2560311,0.3174506,0.284362,19.62143,20.51395,19.50443,-11.75742,-13.6612,-10.44376,0.2790483,0.1831817,0.3058633,0.3168167,0.2976727,0.3378622,0.2808272,0.2896767,0.2825822,20.35614,19.49355,19.0146,21.11177,20.15423,20.27584,20.07245,19.09787,19.34296,354.9731,18.55875,53.92937,16.59773
"2013-08-20 08:00:00",3988,12.07,160.9,16.89146,61.47226,9.452558,0,1.794361,0.4574991,3.132478,1.73858,30.45444,14.28145,128.3119,70.34383,19.55364,12.56367,-41.73173,1.114363,289.7538,16.60385,57.78016,-42.84609,0.1798257,28.61209,13.67804,14.93406,357.9388,400.7849,0,8.713225,16.80543,-11.38949,0.2558005,0.3173974,0.2843592,19.55066,20.44528,19.51005,-11.52235,-12.8682,-9.777938,0.2788161,0.1829094,0.3056761,0.3168411,0.2976411,0.33771,0.2808178,0.2896828,0.2825772,20.27243,19.4224,18.95716,21.04004,20.08854,20.20727,20.07975,19.10418,19.34624,356.941,18.68386,53.91872,17.18838
"2013-08-20 08:30:00",3989,12.08,167.5,17.65418,59.64045,9.71027,0,2.18244,0.7033656,4.632421,2.114578,28.1951,14.28321,307.6287,180.2421,94.90247,32.59672,-60.35712,3.58416,290.7413,17.59136,147.6454,-63.94129,0.1761854,119.885,36.18088,83.70408,344.7956,408.7369,0,6.093475,18.22865,-10.15693,0.2554992,0.3171804,0.284427,19.49643,20.38071,19.51301,-10.95134,-11.16646,-8.352975,0.278565,0.1825939,0.3053389,0.3166211,0.2973772,0.3375428,0.2808128,0.28967,0.2827983,20.19607,19.35981,18.93343,20.97275,20.02833,20.14106,20.08158,19.10696,19.3505,354.9641,18.94147,53.90328,18.38296
"2013-08-20 09:00:00",3990,12.09,183.8,18.75303,55.41954,9.651476,0,2.301794,0.7289151,4.584486,2.228512,46.55866,14.45275,474.0509,272.821,119.2588,47.49332,-86.25269,2.092215,292.4769,19.32688,225.3277,-88.3449,0.1684998,186.5683,49.58553,136.9828,328.6584,417.0033,0,2.744697,19.68904,-8.224297,0.2552092,0.317115,0.2844574,19.47059,20.31962,19.51298,-9.87255,-8.514039,-6.286303,0.27836,0.1822067,0.3050611,0.3166833,0.2972328,0.3374289,0.2808117,0.2896767,0.2828839,20.1378,19.31456,18.95942,20.90708,19.97035,20.08142,20.08233,19.10565,19.35096,349.4284,18.87781,53.97288,20.01803
"2013-08-20 09:30:00",3991,12.18,203.5,19.90871,53.47223,10.19442,0,2.333145,0.6303469,4.100607,2.242176,38.28061,15.99416,528.0261,292.7657,86.71567,47.98584,-57.5372,5.525484,293.8824,20.73239,244.7798,-63.06268,0.1623136,235.2285,53.51132,181.7171,365.4037,428.4665,0,10.17606,21.68488,-5.615769,0.2551004,0.3169643,0.2844563,19.47493,20.26153,19.51499,-8.256334,-4.845764,-3.745208,0.2782055,0.1821628,0.3049328,0.3165639,0.2971233,0.3372055,0.2808111,0.2896733,0.2828844,20.10285,19.29376,19.02819,20.84366,19.91306,20.02785,20.08622,19.1063,19.35246,346.8127,19.44274,53.94987,21.20458
"2013-08-20 10:00:00",3992,12.16,217.2,20.39048,52.87318,10.47232,0,2.02515,0.53535,3.793361,1.893289,28.51935,20.66872,409.8131,215.1896,43.26074,32.63491,-83.97464,0.2420287,294.3535,21.20353,182.5547,-84.21667,0.1509532,131.215,32.87694,98.33802,341.6833,425.9,0,5.432785,21.24357,-1.557918,0.2548856,0.3167968,0.284457,19.52824,20.21221,19.51513,-5.893696,0.6536523,0.5662886,0.2780472,0.1819055,0.3047039,0.3164928,0.2969244,0.3369733,0.2808183,0.2896767,0.2828761,20.10428,19.3007,19.17974,20.78759,19.86608,19.98295,20.0839,19.10887,19.35261,340.8282,19.72552,53.94412,21.36734
"2013-08-20 10:30:00",3993,12.22,221.7,20.38705,54.42584,10.90451,0,1.803974,0.5152121,3.530655,1.690668,7.189484,20.3,485.4159,261.363,64.35755,40.53198,-65.56027,4.783751,294.2742,21.12424,220.8311,-70.34402,0.1544589,195.8028,45.31573,150.4871,359.6396,429.9836,0,9.000065,21.94705,1.840429,0.2547504,0.3166663,0.2844596,19.62618,20.16765,19.51393,-2.999822,4.803366,3.717743,0.2778489,0.1817317,0.3046705,0.3163039,0.2968122,0.3368828,0.2808189,0.2896794,0.2828805,20.14185,19.34793,19.38876,20.73804,19.81921,19.9457,20.08557,19.10764,19.34856,341.3952,20.21054,53.89376,21.51154
"2013-08-20 11:00:00",3994,12.31,228,21.45748,50.76547,10.83719,0,1.814337,0.5286132,3.533129,1.670106,10.6759,22.83788,739.7481,403.0734,115.4001,63.70405,-60.50319,11.36781,295.5817,22.43175,339.3694,-71.871,0.1577973,342.5703,75.07186,267.4984,372.3206,444.1917,0,11.49489,24.34715,4.530324,0.2546798,0.316537,0.2843763,19.74684,20.13277,19.51356,-0.63055,7.876284,6.345239,0.2777472,0.1816716,0.3046206,0.3162867,0.2966033,0.3367211,0.2808205,0.289695,0.2826133,20.21699,19.42757,19.59596,20.69391,19.78438,19.92001,20.08321,19.10895,19.34853,338.3074,20.09497,53.89603,23.02736
"2013-08-20 11:30:00",3995,12.79,247.9,23.4179,42.30997,9.866257,0,2.629942,0.9694612,5.628234,2.234507,35.18408,31.40867,1087.193,590.7982,147.3744,91.93159,-104.5124,12.84872,298.2163,25.06629,498.8666,-117.3611,0.1545027,486.2858,104.7803,381.5055,343.9414,461.3025,0,5.927227,27.17786,9.013208,0.2546965,0.3164769,0.2843768,19.90415,20.10995,19.51197,1.935185,13.20276,11.90168,0.2777311,0.1817889,0.3045694,0.3160583,0.2966156,0.3367567,0.2808317,0.2897161,0.2825828,20.31565,19.52736,19.86945,20.66211,19.75816,19.90957,20.08193,19.10794,19.34604,331.1184,19.10761,53.93236,25.41905
"2013-08-20 12:00:00",3996,12.53,268.5,23.47509,36.92348,7.935343,0,3.286229,1.053249,7.647795,2.955698,55.25076,25.68871,757.4027,406.6882,256.3775,61.33954,-91.49881,5.392029,298.1963,25.04627,345.3487,-96.89083,0.1459024,315.1894,66.73157,248.4579,356.8384,453.7292,0,8.464684,25.92242,16.99656,0.2546961,0.3163774,0.2843787,20.12935,20.09983,19.50886,6.147071,22.74438,22.09822,0.2777022,0.1819039,0.3044822,0.3160489,0.2964489,0.3366344,0.2808283,0.2897189,0.2825889,20.46599,19.67341,20.24865,20.64125,19.74339,19.91486,20.07903,19.10556,19.34199,328.5908,17.25538,53.98451,25.06054
"2013-08-20 12:30:00",3997,12.46,267,23.10618,37.04343,7.655886,0,2.988104,0.9109764,6.324315,2.809899,34.36621,19.78094,470.2231,250.0509,42.6277,39.03045,-52.90501,3.632573,296.9844,23.83444,211.0205,-56.53759,0.1560967,197.1459,42.66302,154.4829,388.176,444.7136,0,14.49574,24.44359,21.81497,0.2546915,0.3162344,0.2842815,20.4044,20.10229,19.50333,10.94048,27.20466,27.29975,0.2777828,0.1816139,0.3046778,0.31587,0.2963522,0.3364811,0.2808372,0.2894144,0.2825927,20.68149,19.87201,20.6597,20.63347,19.74228,19.93114,20.07352,19.10038,19.33608,327.0951,17.02158,53.99332,24.18542
"2013-08-20 13:00:00",3998,12.5,261.1,23.65396,35.26046,7.368095,0,2.974721,0.9052024,5.151,2.636512,29.18546,27.31207,709.7818,376.1404,136.0751,57.95914,-67.29822,8.586788,297.5756,24.42564,318.1813,-75.88501,0.1538978,308.8422,66.54593,242.2963,377.3165,453.2016,0,12.45884,25.84734,20.52624,0.2548502,0.3161965,0.2842915,20.6714,20.11788,19.50005,13.21541,24.05213,24.31119,0.2778767,0.1818211,0.3048528,0.3157689,0.2963483,0.3364722,0.2808511,0.2894222,0.2826011,20.92654,20.0973,20.99035,20.63981,19.74993,19.96389,20.06865,19.09849,19.33302,325.9223,16.75912,53.96535,25.0211
"2013-08-20 13:30:00",3999,12.7,264.1,23.87519,33.65932,6.932052,0,3.90116,1.074261,6.731268,3.704714,29.68802,18.17648,847.4381,447.1592,78.85157,67.80804,-71.46339,10.42001,298.1688,25.01886,379.3512,-81.88339,0.1516222,375.6958,78.22805,297.4678,376.6968,458.5803,0,12.31757,26.73495,20.28099,0.2549278,0.3161848,0.2842963,20.90613,20.15056,19.49481,14.01055,23.67377,23.15864,0.2780839,0.1817178,0.3049816,0.3157639,0.2963389,0.3364516,0.2808583,0.28943,0.2826005,21.14574,20.30113,21.27152,20.66032,19.77752,20.01383,20.06339,19.09363,19.32741,325.6683,16.39556,53.98988,25.50153
"2013-08-20 14:00:00",4000,12.67,273.5,24.39535,32.55062,6.895693,0,3.288386,1.074293,6.773007,3.107495,46.79663,18.99776,1130.635,598.7477,298.1071,90.71957,-94.14394,16.32255,299.495,26.345,508.0281,-110.4665,0.1481541,504.6037,107.0421,397.5616,362.0543,472.5208,0,9.506188,28.96275,22.17084,0.2550148,0.316205,0.2842933,21.14758,20.1974,19.48935,15.39883,26.03141,25.08227,0.2782356,0.1816856,0.3051233,0.3157639,0.2963305,0.3365205,0.2807794,0.289485,0.2826155,21.35466,20.49792,21.59017,20.69911,19.81804,20.07507,20.05868,19.0874,19.32197,325.5235,16.33754,53.97614,26.709
"2013-08-20 14:30:00",4001,12.73,281.7,24.18346,34.11154,7.374322,0,4.152761,1.161983,7.223325,3.994056,38.95892,15.83477,959.1961,503.2712,257.6347,76.32616,-89.20619,13.48202,298.73,25.58005,426.945,-102.6882,0.1487878,414.065,89.80817,324.2568,362.352,465.0402,0,9.570077,27.75991,25.32597,0.2551933,0.3162461,0.2841824,21.41992,20.25303,19.48232,17.75603,30.67581,27.54607,0.2783666,0.1819828,0.3052306,0.3157383,0.2963116,0.3366883,0.2807278,0.2893261,0.2824933,21.59032,20.71199,21.95746,20.7445,19.86618,20.14839,20.05094,19.08254,19.31346,325.2101,16.83478,53.9721,26.05827
"2013-08-20 15:00:00",4002,12.93,279.1,24.76681,32.1769,7.036372,0,3.407583,1.0448,6.376587,3.100685,51.20265,24.30855,1313.318,685.7139,226.8918,106.9494,-110.6247,20.85385,299.5422,26.39219,578.7645,-131.4785,0.1545232,575.0892,127.8033,447.286,345.8817,477.3602,0,6.31841,29.74079,25.48233,0.255227,0.3162585,0.2840815,21.70511,20.31843,19.47668,20.01225,30.02473,26.41,0.278525,0.1819367,0.3052194,0.3157127,0.2962972,0.3367656,0.2805728,0.2893511,0.2823206,21.85218,20.96641,22.29675,20.80195,19.92556,20.22778,20.04273,19.07755,19.30975,327.1938,16.49426,53.95816,27.17634
"2013-08-20 15:30:00",4003,12.66,284.9,25.29993,30.06763,6.505576,0,3.462766,1.123901,6.930161,3.184472,36.34329,22.96285,1089.024,579.8583,289.7627,89.87773,-90.82736,17.40414,300.6465,27.49648,489.9806,-108.2315,0.1515218,489.0309,107.2819,381.7491,372.431,480.6625,0,11.42098,30.25287,25.80217,0.2553741,0.3163211,0.284078,21.99244,20.39416,19.47001,21.65039,29.30461,26.4515,0.278805,0.1819017,0.3054156,0.3157933,0.2962678,0.3369022,0.280595,0.2893061,0.2823327,22.10921,21.22802,22.6401,20.87187,19.99311,20.31749,20.03657,19.07042,19.30304,326.0677,16.05462,53.97852,27.65028
"2013-08-20 16:00:00",4004,12.64,285.4,24.39184,33.30017,7.22503,0,2.829307,0.9154692,5.983836,2.675532,16.79126,18.88373,712.0688,372.9603,243.5097,59.25368,-79.8063,11.38918,298.358,25.208,313.7066,-91.19549,0.1537577,293.154,70.64287,222.5111,369.4972,460.6927,0,10.91758,27.05545,27.20587,0.255667,0.3163839,0.2840392,22.3136,20.48009,19.46289,24.18408,29.12768,28.30585,0.2790794,0.1821367,0.305785,0.3159172,0.2963055,0.3369289,0.2806011,0.2891761,0.2823405,22.3696,21.50651,23.0647,20.94991,20.07104,20.41932,20.02869,19.06459,19.2954,325.7628,16.68614,53.93044,25.71413
"2013-08-20 16:30:00",4005,12.59,279.8,24.47293,33.5436,7.390529,0,3.791764,1.22413,6.842571,3.663927,18.48511,14.8728,508.9004,270.13,154.1015,41.38658,-61.91397,6.115148,298.8358,25.68576,228.7435,-68.02912,0.1504716,208.2161,47.50172,160.7143,390.3025,458.3316,0,14.874,26.67615,25.50539,0.2557783,0.3164815,0.2840454,22.5885,20.57383,19.45513,25.30517,26.12055,25.09046,0.2793095,0.181895,0.3061306,0.3158805,0.2964911,0.3370728,0.2806128,0.2891705,0.2823528,22.61678,21.78219,23.36653,21.0381,20.15888,20.52452,20.01995,19.05838,19.28705,325.5714,16.84849,53.94705,25.74486
"2013-08-20 17:00:00",4006,12.53,272.4,24.39759,33.52343,7.319079,0,3.104519,0.931887,6.065674,2.921891,31.93393,19.6459,522.2933,276.4225,156.0161,45.03059,-65.86004,6.265085,298.3504,25.20045,231.3919,-72.12512,0.1585151,210.5625,51.29567,159.2668,383.3991,455.5242,0,13.56878,26.22716,23.1924,0.2560509,0.3166315,0.2840148,22.79542,20.67543,19.44883,24.88267,23.30653,21.38801,0.2796283,0.1821244,0.3064,0.3160644,0.2965417,0.3372883,0.2806205,0.2891211,0.2823028,22.82279,21.99322,23.57025,21.13296,20.25705,20.6363,20.01283,19.05252,19.28114,325.5115,16.78555,53.9055,25.52328
"2013-08-20 17:30:00",4007,12.55,266.3,24.65254,32.65367,7.145701,0,3.162767,0.8975859,5.403405,3.057058,33.91483,14.80836,696.8732,365.7715,184.0593,64.45173,-91.56735,8.152348,298.4153,25.2653,301.3197,-99.7197,0.168271,274.2041,72.60408,201.6,358.1041,457.8238,0,8.686204,26.59111,20.75586,0.2563296,0.3167669,0.283942,22.93023,20.77755,19.44382,23.41183,20.46953,18.38622,0.2798322,0.1825678,0.3065889,0.3161516,0.2966983,0.3374505,0.2806356,0.2890372,0.2821533,22.98924,22.13759,23.66387,21.2297,20.35602,20.74693,20.00752,19.04904,19.27488,325.0752,16.62732,53.87654,25.88683
"2013-08-20 18:00:00",4008,12.5,270,24.66551,31.50066,6.647639,0,3.233173,1.149065,7.117252,3.110081,35.17938,15.80467,557.025,288.0708,211.9393,48.96198,-100.0982,-0.03834021,299.2514,26.10139,239.1089,-100.0599,0.146164,187.9726,48.92364,139.049,354.6724,454.7323,0,8.005271,26.07005,18.60238,0.2565678,0.3169616,0.2839446,23.01054,20.88028,19.43647,21.49378,18.05663,16.25673,0.2801061,0.1828433,0.3067539,0.3162633,0.2969266,0.337695,0.2806417,0.2890094,0.2821828,23.10839,22.22848,23.69475,21.33108,20.45391,20.85583,20.00025,19.0418,19.26736,325.4119,16.18599,53.87103,26.01156
"2013-08-20 18:30:00",4009,13.05,270.7,25.38419,29.39614,6.277037,0,3.638768,1.089721,6.482562,3.417692,35.55997,19.96543,768.1715,410.7137,66.7249,79.43741,-98.29353,4.925213,299.8411,26.6911,331.2763,-103.2188,0.1937867,312.4202,84.36263,228.0576,360.0097,463.2285,0,9.058187,27.48948,17.0624,0.2566374,0.3170137,0.2838546,23.05726,20.97763,19.43007,20.14459,16.32998,14.71261,0.2802855,0.1828244,0.3068022,0.3163005,0.2969205,0.33782,0.2805739,0.2889166,0.2820733,23.19614,22.27704,23.69861,21.42505,20.54759,20.96027,19.99118,19.03715,19.26188,324.6299,15.89661,53.86509,27.04949
