file_info;;;;;;;corrected_fluxes_and_quality_flags;;;;;;;;;;;;;;;storage_fluxes;;;;vertical_advection_fluxes;;gas_densities_concentrations_and_timelags;;;;;;;;;;air_properties;;;;;;;;;;;;;unrotated_wind;;;rotated_wind;;;;;;rotation_angles_for_tilt_correction;;;turbulence;;;;;;footprint;;;;;;;;uncorrected_fluxes;;;;;;;;;;statistical_flags;;;;;;;;;;;;spikes;;;;;;variances;;;;;;covariances;;;custom_variables;;;;
filename;date;time;DOY;daytime;file_records;used_records;Tau;qc_Tau;rand_err_Tau;H;qc_H;rand_err_H;LE;qc_LE;rand_err_LE;co2_flux;qc_co2_flux;rand_err_co2_flux;h2o_flux;qc_h2o_flux;rand_err_h2o_flux;H_strg;LE_strg;co2_strg;h2o_strg;co2_v-adv;h2o_v-adv;co2_molar_density;co2_mole_fraction;co2_mixing_ratio;co2_time_lag;co2_def_timelag;h2o_molar_density;h2o_mole_fraction;h2o_mixing_ratio;h2o_time_lag;h2o_def_timelag;sonic_temperature;air_temperature;air_pressure;air_density;air_heat_capacity;air_molar_volume;water_vapor_density;e;es;specific_humidity;RH;VPD;Tdew;u_unrot;v_unrot;w_unrot;u_rot;v_rot;w_rot;wind_speed;max_speed;wind_dir;yaw;pitch;roll;u*;TKE;L;(z-d)/L;bowen_ratio;T*;model;x_peak;x_offset;x_10%;x_30%;x_50%;x_70%;x_90%;un_Tau;Tau_scf;un_H;H_scf;un_LE;LE_scf;un_co2_flux;co2_scf;un_h2o_flux;h2o_scf;spikes;amplitude_resolution;drop_out;absolute_limits;skweness_kurtosis;skweness_kurtosis;discontinuities;discontinuities;timelag;timelag;attack_angle;non_steady_wind;u_spikes;v_spikes;w_spikes;ts_spikes;co2_spikes;h2o_spikes;u_var;v_var;w_var;ts_var;co2_var;h2o_var;w/ts_cov;w/co2_cov;w/h2o_cov;co2;h2o;co2;h2o;dew point
;[yyyy-mm-dd];[HH:MM];[ddd.ddd];[T/F];[#];[#];[kg+1m-1s-2];[#];[kg+1m-1s-2];[W+1m-2];[#];[W+1m-2];[W+1m-2];[#];[W+1m-2];[µmol+1s-1m-2];[#];[µmol+1s-1m-2];[mmol+1s-1m-2];[#];[mmol+1s-1m-2];[W+1m-2];[W+1m-2];[µmol+1s-1m-2];[mmol+1s-1m-2];[µmol+1s-1m-2];[mmol+1s-1m-2];[mmol+1m-3];[µmol+1mol_a-1];[µmol+1mol_d-1];[s];[T/F];[mmol+1m-3];[mmol+1mol_a-1];[mmol+1mol_d-1];[s];[T/F];[K];[K];[Pa];[kg+1m-3];[J+1kg-1K-1];[m+3mol-1];[kg+1m-3];[Pa];[Pa];[kg+1kg-1];[%];[Pa];[K];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[deg_from_north];[°];[°];[°];[m+1s-1];[m+2s-2];[m];[#];[#];[K];--;[m];[m];[m];[m];[m];[m];[m];[kg+1m-1s-2];[#];[W+1m-2];[#];[W+1m-2];[#];[µmol+1s-1m-2];[#];[mmol+1s-1m-2];[#];HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;SFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;SFu/v/w/ts/co2/h2o/ch4/none;HFco2/h2o/ch4/none;SFco2/h2o/ch4/none;HFaa;HFU;[#];[#];[#];[#];[#];[#];[m+2s-2];[m+2s-2];[m+2s-2];[K+2];--;--;[m+1K+1s-1];--;--;--;--;--;--;--
2013-04-10T020000_AIU-0685.ghg;10.04.2013;2:30;100.104;F;36000;36000;2.32E-03;9;1.12E-03;-7.708040309;6;3.256907578;0.941905435;5;0.204514267;0.646322139;7;0.376615952;2.09E-02;5;4.54E-03;-3.41E-03;1.33E-02;-0.274523162;2.95E-04;-1.10E-11;-8.70E-14;18.93042563;433.7458181;435.2349635;0.25;T;149.3270222;3.421474651;3.43322133;0.25;T;272.939469;272.6434255;99318.34664;1.267450237;1006.985211;2.28E-02;2.70E-03;339.5372773;587.3382642;2.13E-03;57.80949378;247.8009869;265.3337496;-3.88E-02;0.722697956;-8.93E-04;0.723740901;4.88E-14;-5.83E-16;0.723740901;1.902367168;86.92451031;93.07548969;-7.07E-02;-9999;4.12E-02;0.119237779;0.805944037;1.728780083;-8.183454541;-0.146598733;kormann_meixner_01;32.00593925;15;30;65;130;295;1460;2.15E-03;1.076962067;-7.087320841;1.085337658;0.398817567;2.361745099;0.273662953;2.361745099;8.85E-03;2.361745099;HF00000099;HF00000099;HF00000099;HF00000099;HF00000199;SF11011199;HF00000000;SF00000000;HF1100;SF1100;HF0;HF1;5;3;3;11;0;33;0.186031369;4.99E-02;2.52E-03;1.424117264;14.57603433;4.89E-03;-5.55E-03;6.27E-03;2.03E-04;18.93203777;149.3393526;433.7457818;3.421469114;-7.917309161
2013-04-10T023000_AIU-0685.ghg;10.04.2013;3:00;100.124;F;35997;35997;3.35E-03;5;1.18E-03;0.686475144;7;-9999;-0.117437925;6;-9999;-1.369038023;8;0.40197616;-2.60E-03;6;-9999;-0.519874826;-0.133989736;-2.50E-02;-2.97E-03;-7.60E-11;-5.85E-13;18.94874603;433.0118617;434.4605108;0.25;T;145.9128609;3.3343631;3.345518272;5.00E-02;F;272.4086622;272.1207107;99318.34664;1.269926592;1006.931229;2.28E-02;2.63E-03;330.9017377;565.3160831;2.07E-03;58.53393307;234.4143454;265.0021889;-0.12729713;0.849854893;-2.95E-03;0.859340807;-4.66E-14;-4.01E-15;0.859340807;2.157332772;81.48117582;98.51882418;-0.196940838;-9999;5.07E-02;0.10950514;-16.90057839;-8.24E-02;-5.845429799;1.06E-02;kormann_meixner_01;23.73057481;10;20;35;55;95;245;3.27E-03;1.02466097;0.666781234;1.022221447;-9.80E-02;1.198670817;-1.142130102;1.198670817;-2.17E-03;1.198670817;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1100;SF1100;HF0;HF1;3;1;9;2;4;19;0.155374034;6.05E-02;3.13E-03;0.874228785;20.98395136;1.79E-03;5.21E-04;-2.61E-02;-4.97E-05;18.9502545;145.9232952;433.01178;3.33436062;-8.245485201
2013-04-10T030000_AIU-0685.ghg;10.04.2013;3:30;100.145;F;36000;36000;6.60E-03;5;1.41E-03;-9.66787833;6;4.796669621;-0.185874795;8;-9999;1.512422888;7;0.504260895;-4.12E-03;8;-9999;-0.946185514;-7.37E-02;-3.11E-02;-1.63E-03;2.56E-11;1.95E-13;18.97286745;432.1041954;433.5290687;0.25;T;144.3120238;3.286684583;3.297522499;0.25;T;271.4554965;271.1726521;99318.34664;1.274389353;1006.893353;2.27E-02;2.61E-03;326.1750697;527.2350169;2.05E-03;61.86521365;201.0599472;264.8174355;0.214859756;-0.123741547;1.48E-02;0.248384619;-4.17E-14;1.35E-15;0.248384619;1.156685795;209.9384037;330.0615963;3.409694789;-9999;7.06E-02;5.19E-02;3.227374741;0.431713114;52.01285269;-0.106791347;kormann_meixner_01;1.376035765;5;5;5;20;95;245;6.34E-03;1.040244265;-9.280617417;1.043558176;-0.118537826;1.568063135;0.964516577;1.568063135;-2.63E-03;1.568063135;HF00000099;HF00000099;HF00000099;HF00000099;HF00100099;SF01100199;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;0;0;10;10;4;23;6.42E-02;3.69E-02;2.67E-03;0.833201115;7.431823384;2.73E-03;-7.23E-03;2.20E-02;-5.99E-05;18.97441227;144.3194858;432.1042259;3.286680389;-8.429498764
2013-04-10T033000_AIU-0685.ghg;10.04.2013;4:00;100.166;F;36000;36000;3.46E-03;5;7.26E-04;-0.18333753;6;0.619989294;1.62305845;5;0.254072931;0.34236035;7;0.209226036;3.60E-02;5;5.63E-03;0.972066994;-8.47E-02;-0.127265946;-1.88E-03;3.30E-11;2.49E-13;18.78571813;428.3726308;429.7614417;0.25;T;141.7169328;3.231585554;3.242062556;0.25;T;272.429255;272.1501508;99318.34664;1.269838437;1006.876093;2.28E-02;2.55E-03;320.7125816;566.5374678;2.01E-03;56.60924472;245.8248863;264.6009301;-0.415176692;1.25175962;8.38E-03;1.318841924;-5.20E-14;1.76E-15;1.318841924;2.566440353;71.65063567;108.3493643;0.363968035;-9999;5.18E-02;6.75E-02;67.35361885;2.07E-02;-0.112958058;-2.77E-03;kormann_meixner_01;35.23519315;15;30;60;110;220;815;3.41E-03;1.014623403;-0.107597512;1.015704116;1.306144634;1.242633019;0.275512034;1.242633019;2.90E-02;1.242633019;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1100;SF1100;HF0;HF1;6;12;9;34;0;22;0.108113379;2.44E-02;2.39E-03;0.766481921;5.736110649;3.82E-03;-8.42E-05;6.30E-03;6.63E-04;18.78730937;141.721307;428.3726353;3.231578553;-8.645855271
2013-04-10T040000_AIU-0685.ghg;10.04.2013;4:30;100.187;F;36000;36000;2.44E-03;6;2.70E-04;-8.221213308;1;0.977209468;0.474364651;2;0.116350176;0.497619745;6;7.65E-02;1.05E-02;2;2.58E-03;-0.929282804;2.44E-02;6.63E-02;5.40E-04;-5.25E-13;-3.96E-15;18.88143801;430.3088057;431.7107311;0.25;T;142.4908159;3.247371984;3.257951765;0.25;T;271.4983726;271.2188644;99318.34664;1.274191105;1006.87269;2.27E-02;2.57E-03;322.2776593;529.0373575;2.02E-03;60.91775085;206.7596982;264.6632951;-2.00E-02;0.958488004;-1.97E-02;0.95889876;-9.53E-15;-2.78E-17;0.95889876;1.744998273;88.80462639;91.19537361;-1.176409472;-9999;4.22E-02;3.62E-02;0.812924857;1.713934552;-17.33099904;-0.151803299;kormann_meixner_01;51.33851409;25;50;110;215;510;2680;2.27E-03;1.075948511;-7.588541218;1.082906303;0.199134146;2.382136165;0.208896432;2.382136165;4.41E-03;2.382136165;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF1100;SF1100;HF0;HF0;10;17;5;8;5;0;2.83E-02;3.79E-02;6.25E-03;0.29965965;0.929906005;1.12E-03;-5.91E-03;4.76E-03;1.01E-04;18.88287336;142.5001625;430.3087341;3.247369801;-8.573373617
2013-04-10T043000_AIU-0685.ghg;10.04.2013;5:00;100.208;F;36000;36000;1.81E-03;6;-9999;-2.892588765;8;0.723846432;0.845847363;4;0.103853471;-0.997365305;6;0.127129266;1.87E-02;4;2.30E-03;0.304089297;-3.34E-02;-8.44E-02;-7.41E-04;-2.85E-11;-2.15E-13;18.77526351;427.8406132;429.2251636;0.25;T;141.5557952;3.225697374;3.23613617;0.25;T;271.8019066;271.523952;99318.34664;1.272769813;1006.864833;2.28E-02;2.55E-03;320.1288192;541.0722916;2.01E-03;59.16562799;220.9434724;264.577599;-0.517038862;1.381420491;7.23E-03;1.475026765;1.25E-14;-1.52E-15;1.475026765;2.389851101;69.4801012;110.5198988;0.280649654;-9999;3.67E-02;6.16E-02;1.524025463;0.91422357;-3.419752655;-6.14E-02;kormann_meixner_01;102.260272;45;105;235;495;1270;7940;1.72E-03;1.050771152;-2.719555863;1.055403046;0.430061746;1.966804467;-0.507099369;1.966804467;9.53E-03;1.966804467;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100199;HF00000000;SF00000000;HF0100;SF0100;HF0;HF0;15;6;6;7;3;46;9.50E-02;2.47E-02;3.57E-03;0.572959377;1.95344219;1.13E-03;-2.12E-03;-1.16E-02;2.18E-04;18.77672259;141.5659057;427.8405837;3.225696492;-8.658044243
2013-04-10T050000_AIU-0685.ghg;10.04.2013;5:30;100.229;T;36000;36000;4.50E-03;5;2.31E-04;-10.68480267;5;0.887313195;-0.278208935;6;7.61E-02;1.360209303;5;0.117700521;-6.17E-03;6;1.69E-03;0.60117733;7.77E-02;-1.88E-02;1.72E-03;-2.64E-11;-2.02E-13;18.72723044;427.2890323;428.6935259;0.45;F;143.590148;3.276218318;3.286987205;0.25;T;272.4113735;272.1284362;99318.34664;1.269918387;1006.899916;2.28E-02;2.59E-03;325.1374645;565.6366036;2.04E-03;57.48168743;240.4991391;264.7765595;-0.575914518;1.609303624;3.14E-03;1.709252911;2.52E-14;-1.41E-15;1.709252911;2.70170549;70.30945514;109.6905449;0.105095734;-9999;5.81E-02;4.19E-02;1.631919201;0.853780015;38.40567762;-0.14379205;kormann_meixner_01;64.50837888;30;65;145;300;750;4470;4.29E-03;1.04962459;-10.15824599;1.053753511;-0.14184784;1.961319507;0.69351745;1.961319507;-3.15E-03;1.961319507;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;36;34;7;39;24;6;3.53E-02;4.46E-02;3.84E-03;0.218713116;1.842889934;3.99E-04;-7.94E-03;1.59E-02;-7.20E-05;18.72862318;143.6000405;427.2888824;3.276216844;-8.456306221
2013-04-10T053000_AIU-0685.ghg;10.04.2013;6:00;100.249;T;36000;36000;3.56E-03;4;2.75E-04;-10.53593909;1;0.757480437;-2.24E-02;8;-9999;0.706641633;6;0.109685376;-4.96E-04;8;-9999;-0.481604303;-3.24E-02;0.118377188;-7.18E-04;-3.60E-11;-2.72E-13;18.89436444;430.7535535;432.1603266;0.25;T;142.784994;3.255211033;3.265842038;0.25;T;271.9256617;271.6450384;99318.34664;1.272188312;1006.882319;2.28E-02;2.58E-03;323.0548223;545.9154977;2.03E-03;59.17670842;222.8606754;264.6941634;-0.85235284;1.572955128;1.73E-02;1.789131384;2.80E-15;-1.90E-15;1.789131384;2.894225383;61.54762425;118.4523758;0.552752062;-9999;5.13E-02;5.44E-02;1.139818043;1.222388089;470.4934987;-0.160272015;kormann_meixner_01;93.95688217;40;95;210;440;1110;6655;3.35E-03;1.062771882;-9.889827901;1.066493291;-1.01E-02;2.220032582;0.318302371;2.220032582;-2.24E-04;2.220032582;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00111099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;30;21;22;48;4;30;5.05E-02;5.35E-02;4.73E-03;0.216368484;2.413464081;3.82E-04;-7.72E-03;7.27E-03;-5.11E-06;18.89583748;142.7957073;430.7535481;3.255210462;-8.533998176
2013-04-10T060000_AIU-0685.ghg;10.04.2013;6:30;100.27;T;35996;35996;5.27E-03;5;3.37E-04;-13.71966933;5;0.862929831;2.27E-02;6;3.09E-02;1.510288122;5;0.195491197;5.03E-04;6;6.84E-04;-0.495688474;-9.91E-02;4.91E-02;-2.20E-03;-2.83E-11;-2.09E-13;18.99863869;432.1876072;433.5711655;0.25;T;140.2772503;3.19107543;3.201290991;0.25;T;271.4229957;271.1484054;99318.34664;1.274549271;1006.841399;2.27E-02;2.53E-03;316.6963074;526.2923442;1.99E-03;60.17497897;209.5960368;264.4396421;-0.875762731;1.701202521;1.69E-02;1.913462011;1.55E-14;-1.49E-15;1.913462011;3.135159053;62.761025;117.238975;0.506827513;-9999;6.27E-02;5.09E-02;1.596361649;0.872797214;-604.3994504;-0.170509827;kormann_meixner_01;68.53998329;30;70;155;320;805;4810;5.01E-03;1.051107254;-13.0189296;1.054841797;1.13E-02;2.002004669;0.754387912;2.002004669;2.51E-04;2.002004669;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1100;SF1100;HF0;HF0;21;5;12;16;17;28;4.93E-02;4.66E-02;5.93E-03;0.227708106;3.824978582;2.15E-04;-1.01E-02;1.72E-02;5.73E-06;19.00010121;140.2870814;432.187567;3.191075019;-8.778372495
2013-04-10T063000_AIU-0685.ghg;10.04.2013;7:00;100.291;T;36000;36000;5.95E-03;2;4.84E-04;-15.97039928;1;1.062683014;-0.295560654;1;8.13E-02;2.237715049;4;0.333055579;-6.55E-03;1;1.80E-03;-0.234104208;-7.58E-02;5.51E-02;-1.68E-03;2.49E-11;1.81E-13;19.09352284;433.797163;435.1644883;0.45;F;138.2985964;3.142088512;3.151992351;0.25;T;271.1841959;270.9140553;99318.34664;1.275675371;1006.812032;2.27E-02;2.49E-03;311.8394848;517.2520707;1.96E-03;60.28772091;205.4125859;264.2421495;-0.881606618;1.640423908;1.89E-02;1.86241141;-1.00E-14;1.31E-15;1.86241141;3.1334143;61.74525571;118.2547443;0.58000703;-9999;6.66E-02;7.39E-02;1.64511895;0.84692964;54.03425333;-0.186639289;kormann_meixner_01;59.76682181;25;60;135;275;690;4060;5.66E-03;1.04995274;-15.178586;1.053794154;-0.149511239;1.976845734;1.131962404;1.976845734;-3.31E-03;1.976845734;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;5;6;14;17;0;22;8.37E-02;5.74E-02;6.66E-03;0.229296212;9.328407954;3.04E-04;-1.18E-02;2.58E-02;-7.54E-05;19.09498031;138.3089357;433.7971233;3.142088829;-8.97139349
2013-04-10T070000_AIU-0685.ghg;10.04.2013;7:30;100.312;T;36000;36000;4.83E-03;1;3.87E-04;-14.58480533;1;0.793637789;-0.24543017;4;6.25E-02;2.375371818;1;0.277358206;-5.44E-03;4;1.38E-03;0.14240776;4.41E-02;0.202881838;9.77E-04;1.66E-12;1.20E-14;19.32520162;439.7218454;441.1204719;0.45;F;139.3447235;3.170622493;3.180707315;0.25;T;271.3294245;271.0566868;99318.34664;1.274990381;1006.829209;2.27E-02;2.52E-03;314.6685133;522.7376587;1.97E-03;60.19625869;208.0691454;264.3575161;-1.009305281;1.621696027;2.30E-02;1.910268439;2.36E-15;8.58E-17;1.910268439;3.106196693;58.10284181;121.8971582;0.690750769;-9999;5.99E-02;5.67E-02;1.306577988;1.066373391;59.42547861;-0.189804746;kormann_meixner_01;78.51457871;35;80;175;365;920;5480;4.57E-03;1.05805712;-13.75833987;1.061631333;-0.114872717;2.136540127;1.111784323;2.136540127;-2.54E-03;2.136540127;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;18;3;16;12;2;18;6.32E-02;4.46E-02;5.61E-03;0.205943307;11.10140677;2.87E-04;-1.07E-02;2.53E-02;-5.80E-05;19.32664815;139.3544537;439.7217702;3.170621908;-8.85404958
2013-04-10T073000_AIU-0685.ghg;10.04.2013;8:00;100.333;T;35997;35997;4.25E-03;2;3.48E-04;-11.1070492;1;1.011711877;0.150838066;8;5.29E-02;1.812160109;2;0.401320026;3.34E-03;8;1.17E-03;0.50774658;0.180706294;0.209801287;4.01E-03;4.62E-12;3.41E-14;19.51720167;445.8603379;447.3310746;0.25;T;143.9211298;3.287803478;3.298648787;0.25;T;271.8495254;271.5661741;99318.34664;1.272542119;1006.898921;2.28E-02;2.60E-03;326.2859944;542.7563731;2.05E-03;60.11647409;216.4703787;264.8217985;-0.699960768;1.284500561;1.68E-02;1.462931987;-5.00E-14;2.37E-16;1.462931987;2.648170814;61.41278127;118.5872187;0.659141123;-9999;5.63E-02;6.53E-02;1.425975612;0.977085434;-73.63558465;-0.154024031;kormann_meixner_01;56.12961178;25;55;125;255;630;3635;4.03E-03;1.053211054;-10.50586194;1.05790695;7.50E-02;2.012190849;0.900590572;2.012190849;1.66E-03;2.012190849;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;3;23;22;6;0;0;6.07E-02;6.38E-02;6.06E-03;0.201624457;15.95613491;2.92E-04;-8.20E-03;2.06E-02;3.79E-05;19.51854136;143.9303824;445.8601949;3.287801888;-8.386719166
2013-04-10T080000_AIU-0685.ghg;10.04.2013;8:30;100.354;T;36000;36000;8.05E-03;5;6.90E-04;-18.91719221;5;1.718139373;2.853536457;5;0.355600616;4.721067186;5;0.598153664;6.33E-02;5;7.89E-03;0.86152203;6.08E-02;-3.90E-02;1.35E-03;-5.65E-12;-4.23E-14;19.36942006;444.7163102;446.2009812;0.4;F;144.9216436;3.327359231;3.338467512;0.25;T;272.7210721;272.4333953;99318.34664;1.268472387;1006.931557;2.28E-02;2.63E-03;330.2074096;578.4003056;2.07E-03;57.08977094;248.192896;264.9751971;-0.850748142;1.352923841;1.93E-02;1.598295868;-2.28E-14;-2.92E-16;1.598295868;3.029594631;57.83741929;122.1625807;0.693621426;-9999;7.81E-02;0.105720745;2.236039372;0.623110674;-6.629385151;-0.18967829;kormann_meixner_01;34.51514849;15;35;75;155;375;2105;7.73E-03;1.040460491;-18.03855958;1.044611546;1.60408641;1.778916921;2.653899758;1.778916921;3.56E-02;1.778916921;HF00000099;HF00000099;HF00000099;HF00000099;HF00100199;SF00101199;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;18;33;33;4;4;0;0.124606261;7.83E-02;8.50E-03;0.254068657;17.78997749;2.37E-03;-1.41E-02;6.08E-02;8.15E-04;19.37102891;144.9328062;444.71605;3.327356479;-8.23518654
2013-04-10T083000_AIU-0685.ghg;10.04.2013;9:00;100.374;T;36000;36000;2.97E-02;4;2.78E-03;-24.38925017;4;2.803811634;11.21975463;4;1.573975512;4.01125926;6;1.220686378;0.249207012;4;3.50E-02;1.416192479;-0.346036187;-0.497912652;-7.69E-03;2.17E-11;1.57E-13;18.61516481;430.0255533;431.363032;0.35;F;134.2197967;3.100587233;3.110230774;2.4;F;274.1359559;273.8664789;99318.34664;1.261942679;1006.828756;2.29E-02;2.43E-03;307.7247095;641.8682641;1.93E-03;47.94203526;334.1435546;264.0726769;-0.28365186;1.325996298;-1.68E-02;1.356100013;1.13E-13;1.17E-15;1.356100013;4.967907658;77.92549605;102.0745039;-0.710383895;-9999;0.151916327;0.43649597;12.77231412;0.109087514;-2.1737775;-0.126356841;kormann_meixner_01;8.360645661;5;5;15;30;60;250;2.91E-02;1.018559902;-23.44140951;1.020865362;8.384979973;1.33807769;2.997777551;1.33807769;0.186242559;1.33807769;HF00000099;HF00000099;HF00000099;HF00000099;HF00100099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF1;16;13;18;39;2;0;0.532636995;0.308609353;3.17E-02;0.16639215;16.8269588;1.22E-02;-1.84E-02;6.90E-02;4.29E-03;18.61744922;134.2465068;430.0236462;3.10054506;-9.15952863
2013-04-10T090000_AIU-0685.ghg;10.04.2013;9:30;100.395;T;36000;36000;6.24E-02;1;3.75E-03;-24.36886614;1;1.654661605;18.01613398;1;1.648462218;1.057460526;4;0.501412717;0.40042583;1;3.66E-02;0.678301521;-0.324653397;-0.478647502;-7.22E-03;-3.36E-12;-2.33E-14;17.9153205;415.8686821;417.0728418;0.4;F;124.3771332;2.887168804;2.895528684;1.2;F;274.8061674;274.5546118;99318.34664;1.258881142;1006.723575;2.30E-02;2.26E-03;286.5629503;674.4807141;1.80E-03;42.48645577;387.9177638;263.1678683;0.169755681;1.584425691;-5.15E-02;1.594324045;-4.65E-14;-1.87E-16;1.594324045;5.1999125;96.1153529;83.8846471;-1.849401121;-9999;0.221016948;0.625138472;39.36277358;3.54E-02;-1.352613506;-8.70E-02;kljun_04;33.17671826;-5.034694992;11.38849378;28.35895977;43.24920299;60.65762214;90.87617124;6.15E-02;1.015070088;-23.18887172;1.016788938;14.13687113;1.274407457;0.82976643;1.274407457;0.314205498;1.274407457;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00010099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;8;13;8;90;31;14;0.593844017;0.597238936;5.92E-02;4.96E-02;2.003660734;1.19E-02;-1.83E-02;1.91E-02;7.25E-03;17.91659243;124.3841027;415.8686784;2.887155091;-10.05037363
2013-04-10T093000_AIU-0685.ghg;10.04.2013;10:00;100.416;T;36000;36000;5.13E-02;1;3.69E-03;-25.35408972;2;1.856684501;21.44923493;1;1.832967731;0.104526599;6;0.457428175;0.47704031;1;4.08E-02;0.674306355;0.195356797;0.412820657;4.34E-03;-1.47E-10;-1.04E-12;18.38798827;428.1096019;429.4046869;0.25;T;129.5420399;3.016001006;3.025124786;1.1;F;275.5038184;275.2403793;99318.34664;1.255683582;1006.803147;2.31E-02;2.36E-03;299.3378049;708.4295005;1.88E-03;42.25371821;409.0916956;263.720912;0.314274171;1.442764768;-5.93E-02;1.477789013;3.72E-14;-7.99E-15;1.477789013;5.545926184;102.2886484;77.71135161;-2.301535483;-9999;0.200632523;0.894285975;28.30176245;4.92E-02;-1.182051006;-1.00E-01;kljun_04;29.87651077;-4.533875774;10.25563935;25.53799205;38.94704923;54.62379032;81.83639166;5.05E-02;1.015776072;-23.99254717;1.017555251;16.70513124;1.283990806;8.14E-02;1.283990806;0.371529382;1.283990806;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00111199;HF00000000;SF00000000;HF0000;SF0100;HF0;HF0;33;12;12;66;0;3;0.774213129;0.950973601;6.34E-02;5.71E-02;2.964831088;1.49E-02;-1.90E-02;1.88E-03;8.59E-03;18.38917875;129.5516233;428.1096166;3.01598664;-9.494368279
2013-04-10T100000_AIU-0685.ghg;10.04.2013;10:30;100.437;T;36000;36000;5.28E-02;1;2.52E-03;-25.36638037;1;1.997955222;19.49692954;1;1.874673093;0.124634123;7;0.371130766;0.433808604;1;4.17E-02;0.448890296;0.177408132;6.28E-02;3.95E-03;1.41E-11;1.02E-13;18.4050787;429.9755311;431.3269847;0.25;T;134.1184306;3.133246228;3.143094316;1.1;F;275.971783;275.6976462;99318.34664;1.253545488;1006.873278;2.31E-02;2.44E-03;310.9627977;731.8983051;1.95E-03;42.48715915;420.9355074;264.2062095;-5.52E-02;1.555448077;-3.07E-02;1.556728448;3.73E-14;7.63E-16;1.556728448;5.051289655;87.96919364;92.03080636;-1.130113419;-9999;0.203730136;0.595637794;29.61937348;4.70E-02;-1.301044881;-9.86E-02;kljun_04;33.23581608;-5.043663315;11.40878015;28.4094757;43.32624298;60.76567181;91.03804933;5.20E-02;1.015606538;-24.09359133;1.017428343;15.17484686;1.284818867;9.70E-02;1.284818867;0.337641838;1.284818867;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000199;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;9;14;5;45;24;13;0.607719381;0.53348308;5.01E-02;6.54E-02;3.275147117;1.64E-02;-1.91E-02;2.25E-03;7.82E-03;18.40661112;134.1265632;429.9756893;3.133227529;-9.008134155
2013-04-10T103000_AIU-0685.ghg;10.04.2013;11:00;100.458;T;36000;36000;6.75E-02;1;2.95E-03;-33.54072067;1;2.197011845;27.44409956;1;2.364915662;1.198274013;8;0.401721075;0.61086249;1;5.26E-02;0.386005221;-8.37E-03;-0.396715441;-1.86E-04;-2.40E-11;-1.79E-13;17.880993;418.1753717;419.4874047;0.3;F;133.7392831;3.127705181;3.137518413;1.1;F;276.3654569;276.0914142;99318.34664;1.251760269;1006.876339;2.31E-02;2.44E-03;310.4134163;752.6576395;1.95E-03;41.24231258;442.2442232;264.1836415;-9.67E-02;1.879933296;-3.77E-02;1.882797869;-3.67E-14;-1.34E-15;1.882797869;5.043669236;87.05455226;92.94544774;-1.147714393;-9999;0.230375845;0.717130243;32.38986996;4.30E-02;-1.222146881;-0.115514938;kljun_04;34.21194612;-5.191794814;11.74385401;29.24385698;44.59872707;62.55034884;93.71182073;6.64E-02;1.015286427;-31.79404524;1.017297754;21.22065001;1.293273276;0.926543551;1.293273276;0.472338292;1.293273276;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100199;HF00000000;SF00000000;HF1000;SF1100;HF0;HF0;1;6;9;55;0;5;0.539096547;0.835606027;5.96E-02;8.37E-02;1.308058232;2.42E-02;-2.52E-02;2.15E-02;1.10E-02;17.88233204;133.7476547;418.176308;3.12767978;-9.034586256
